id,X1,X2,X3,X4,T,Y
104926,-1.043414046,0.314731334,0,0,0,2.746637054
104927,-1.257393601,0.526287039,1,0,0,2.711010271
104928,-1.548224128,0.842873433,0,1,1,6.664401926
104929,-1.256577843,0.950886933,0,1,1,7.429940677
104930,-1.146678944,0.736622821,0,0,0,2.236248662
104931,-0.174511258,-0.803595933,1,1,0,1.371912864
104932,0.621710149,-0.627052795,0,1,1,6.026635366
104933,0.083084543,0.512865663,0,1,0,3.706466587
104934,-1.91878297,1.771316508,0,1,0,2.664452742
104935,1.221586805,-1.628385164,0,0,1,5.705109378
104936,0.190851964,0.298056751,1,1,0,3.751777756
104937,1.245247649,-0.368306893,0,0,0,4.135756002
104938,1.180797182,2.361128342,1,0,0,6.924693129
104939,-0.177197877,-0.175977534,1,1,0,2.261921783
104940,-0.120093323,-0.781063396,0,0,1,4.627853552
104941,-1.640058935,0.045850911,0,0,0,1.80258836
104942,1.078211839,1.612109483,0,0,1,9.1586712
104943,1.064253301,-0.113840612,0,1,0,3.718811995
104944,-0.832501734,1.228487435,0,0,1,6.778581268
104945,0.799792308,-0.631923684,0,0,1,6.823085522
104946,0.37279923,-0.554156972,0,1,1,5.939425887
104947,-0.687203258,-0.826395595,1,0,0,0.606904901
104948,0.40289384,0.76741599,1,0,1,6.815682672
104949,-0.390585434,-0.026744547,0,1,1,6.30337948
104950,-0.445473268,-0.821907723,1,1,1,4.775376949
104951,-0.668453115,-2.157761543,0,1,1,2.294354174
104952,-0.881865875,1.217258583,0,1,1,6.872436519
104953,-0.448408901,1.734233315,0,0,1,5.912801405
104954,0.099935318,-0.263859031,0,0,0,2.553115593
104955,-0.062427701,-0.976043133,0,1,1,4.305263518
104956,0.429213943,-2.405365024,0,1,0,1.501550831
104957,1.840149663,-0.05589595,0,0,1,10.30074147
104958,-1.081192116,0.226923908,0,1,0,2.820849396
104959,-0.03369942,0.106145274,1,1,1,5.600460663
104960,-0.413861259,0.41801818,1,1,0,2.79582468
104961,0.176572389,-0.307827985,0,1,0,2.341502574
104962,1.375908365,-0.970803181,1,1,0,2.962441733
104963,-0.424210244,3.56927966,0,1,0,5.285536242
104964,1.42321379,-0.534457299,1,0,0,3.114905277
104965,-1.006584927,-0.172998487,0,1,0,1.386858111
104966,-0.026907785,0.833568603,0,0,1,6.109421629
104967,-0.73118017,-0.741780752,0,0,0,1.481006087
104968,-1.006919056,-1.204072738,0,0,0,0.920090803
104969,0.396268071,-1.463779661,0,0,1,4.322534903
104970,-0.107418121,-1.586650814,0,1,0,1.301740664
104971,1.059494767,-2.307892507,1,0,0,2.250726844
104972,-0.149406954,-0.416697959,0,1,0,3.53451078
104973,-1.012597208,1.363527841,0,0,1,6.629896919
104974,-1.287711724,0.078808784,0,1,1,6.368344421
104975,-0.552490526,1.566753672,0,1,1,6.496283983
104976,-0.462125141,0.357491183,1,1,0,2.991129366
104977,0.495822441,1.286203618,0,0,0,5.266596416
104978,-0.695550595,-0.065759442,0,1,1,5.692755865
104979,0.28996551,-0.7604123,0,1,0,3.028345795
104980,1.43745145,-0.335668136,1,0,0,4.565450645
104981,0.797611021,-0.354865306,0,1,0,3.247089048
104982,-1.293320565,-0.101811289,0,0,1,6.665668329
104983,-0.595783814,0.117276005,0,0,0,2.336568137
104984,-0.114698957,0.745163047,0,0,1,6.864999691
104985,-0.635987973,0.848132623,0,1,0,2.740777205
104986,-0.585541853,0.086090981,0,0,1,5.206853722
104987,-0.101158477,-0.418401465,0,1,1,4.884848672
104988,0.490091845,0.703429962,1,1,1,8.532110217
104989,1.397361528,-1.41939955,0,0,0,3.106582181
104990,2.826197892,0.793411886,0,0,1,17.47223048
104991,0.293470399,0.652307936,1,0,0,3.057357015
104992,0.567849899,1.478909554,0,1,1,7.494544398
104993,-0.400070741,-1.667557809,0,1,0,1.472107861
104994,-1.35077998,-0.112623812,0,1,0,0.916121548
104995,0.539085581,-0.537706064,0,1,1,6.914267477
104996,-1.060739603,-1.285078714,0,1,0,0.757351929
104997,1.07125495,1.910932749,1,0,1,8.900039196
104998,0.649171497,-0.597917574,0,1,1,5.777625136
104999,-1.397931758,-0.472266413,0,1,1,6.472324367
105000,0.581964365,0.970612863,0,0,0,3.767455414
105001,-1.240969672,-0.312946785,0,1,0,1.735256725
105002,-0.848946792,2.377952595,1,0,1,6.598634983
105003,0.657500624,0.213086892,0,0,0,4.06273671
105004,-0.490970313,-1.081510395,1,1,0,0.3373146
105005,0.004801107,-0.360796574,0,1,1,4.588824294
105006,0.012019427,0.929786831,0,1,1,7.300517213
105007,-0.177047557,-1.728908381,1,1,0,0.952597988
105008,-0.265182731,0.712684343,1,0,1,6.059850946
105009,-1.74202332,-1.897951654,0,1,0,-1.063083587
105010,1.289420458,0.192057156,0,1,1,9.079473645
105011,1.105242473,-0.651299104,0,0,0,3.7962329
105012,-1.41382374,-0.182494284,0,0,0,2.297814372
105013,1.397214889,-1.349706799,0,1,0,3.019449043
105014,-0.265050564,1.923991869,1,1,1,6.765461369
105015,-0.325474531,-0.592671098,1,1,0,2.265591175
105016,0.196193395,0.500282615,0,0,0,2.812242168
105017,2.308132716,0.680196137,0,1,1,13.19795156
105018,0.491167437,-0.285087105,0,1,1,6.342050016
105019,-0.318259821,-0.172146519,0,1,0,2.407538758
105020,1.172528219,0.565503869,0,1,1,8.590807905
105021,-0.997464185,1.299194687,1,1,1,6.657557122
105022,2.018072351,1.479818352,0,0,0,7.012076152
105023,0.597388133,-0.534331755,1,1,1,6.178322949
105024,1.551973149,-1.246706124,0,1,0,3.404437349
105025,0.586545762,-0.373703146,1,1,0,2.6070394
105026,-1.830847778,0.323513565,1,1,1,7.87862716
105027,1.442560794,0.049681313,0,0,0,5.08315501
105028,0.491396262,-1.098529112,1,0,1,4.911695094
105029,-0.261814496,-1.648742046,0,1,0,0.852853159
105030,0.172805068,0.368598895,0,1,1,5.945788409
105031,-1.121086283,-0.322360667,0,1,0,1.787804459
105032,0.930334878,1.516663581,0,1,1,8.919624191
105033,-1.188825428,1.605320045,0,1,0,2.624384536
105034,0.458810679,1.406998589,0,1,1,7.158456498
105035,-0.806125149,-1.325630068,0,1,1,3.780891326
105036,0.696825945,0.117099576,1,1,0,3.664572907
105037,-1.0948475,0.890201474,0,1,1,6.524083157
105038,0.193098708,-0.235036123,0,0,0,3.565452538
105039,-1.749817042,0.530689144,1,1,1,7.952207702
105040,0.55792836,-0.298155999,1,1,0,3.140125681
105041,-0.894947699,0.092862208,0,0,1,5.875506624
105042,2.184280231,1.259040412,0,0,0,5.975186733
105043,-0.593325196,0.399947793,0,0,0,3.132619114
105044,-0.319284954,0.549562395,0,1,1,5.329821833
105045,0.889117894,1.94690133,0,1,1,7.954638419
105046,0.248838096,-2.014933164,0,1,1,2.704820279
105047,-0.021294728,-1.087966013,0,1,0,2.240118509
105048,-0.064477465,0.393438058,0,0,1,6.482997541
105049,1.083671418,1.591311307,0,1,0,5.383930981
105050,1.279631238,-0.526050924,1,0,0,4.71752738
105051,-0.818614316,0.101643747,1,1,1,5.81558883
105052,0.58104531,1.252152317,0,0,0,5.13586664
105053,-0.428283578,-0.101862378,0,0,1,5.761898536
105054,-0.392695155,-0.98740306,0,1,0,1.712601997
105055,0.680252551,0.312321454,0,1,1,8.765615095
105056,0.780322913,0.186630841,1,0,0,3.823737691
105057,0.174864199,1.005102861,1,1,0,3.98642075
105058,-1.869808554,-0.854988361,1,1,0,0.289537866
105059,0.476017239,0.407628966,1,1,1,6.239247178
105060,-0.416489263,-0.917167168,0,1,0,1.907853313
105061,1.415360475,-0.924446097,0,1,1,8.543783316
105062,0.63116972,-1.738366633,0,1,1,4.523777383
105063,-0.441766933,0.596181546,0,1,0,3.720365033
105064,-1.703131416,0.338472755,0,0,0,1.966581879
105065,1.058578947,0.68398476,1,1,0,4.341525826
105066,-0.911199557,-0.691317978,0,1,0,2.062301241
105067,0.736656372,0.33307578,1,1,1,6.365023344
105068,1.249093135,-1.373815376,0,0,0,2.162331735
105069,-1.3639383,-0.651557809,1,1,0,1.682333356
105070,-0.992807225,-0.376586553,0,0,0,1.469514839
105071,-0.00511713,-1.491888575,0,1,1,4.447407313
105072,-0.356122594,0.198709985,0,0,1,5.742967656
105073,-0.723517763,-0.214223766,1,1,1,5.770479926
105074,0.405519446,0.298770986,0,1,1,7.669673117
105075,0.777947481,1.026309416,1,0,1,6.623712694
105076,0.336050428,-0.363935478,1,0,0,3.452782344
105077,0.144838676,0.5439906,0,0,1,6.350132059
105078,1.074838576,2.052164079,0,1,0,5.262532583
105079,0.275694424,0.03508943,0,1,1,6.296479518
105080,-1.021360843,-1.948004138,0,1,1,2.725987437
105081,1.922506697,1.838400628,1,0,0,6.975018678
105082,1.482345734,0.391255691,0,0,1,11.06254488
105083,1.090331974,0.805960077,1,1,1,9.034663897
105084,-0.109542586,-0.769661672,0,0,1,4.922336921
105085,-0.230443722,0.138925209,0,1,1,6.571230291
105086,-1.786099886,0.772077828,0,1,1,7.33645753
105087,0.071471668,-1.587382649,0,0,1,3.033909684
105088,0.421578573,0.103219594,1,1,0,4.585503059
105089,1.632627216,-0.711113443,0,1,0,3.092298619
105090,-2.749655233,-0.834486637,0,1,1,9.725530016
105091,0.399709434,0.13710886,0,0,0,3.420198103
105092,-0.675575648,0.422947375,0,1,1,7.033791918
105093,-0.346390079,-1.872989524,0,0,1,2.785599417
105094,-0.459576658,1.996219673,1,1,1,6.766355202
105095,0.541993591,-0.282223411,0,1,0,3.134381187
105096,-0.819512195,-0.073155911,0,1,0,2.248686816
105097,0.431750374,0.564682066,1,1,1,6.8044514
105098,-0.128324074,1.071833364,0,0,0,3.885381698
105099,-1.10748005,-0.831724247,0,0,0,1.495787938
105100,0.29805384,-1.57030929,1,0,0,2.060441636
105101,-1.37769165,0.88212617,0,0,1,6.810334745
105102,0.240798109,-0.423379661,0,0,1,5.717966175
105103,-0.628851266,-0.958040192,0,0,1,4.410805059
105104,-1.094716484,-1.643288061,1,1,0,0.870094104
105105,-0.71025309,1.25242199,0,1,1,5.57625318
105106,0.135442985,-0.801721557,0,1,0,3.818808701
105107,-0.546917489,0.269775146,0,1,0,1.953526536
105108,-0.056001858,0.055458696,0,1,0,2.812002046
105109,-2.611052743,1.155751209,1,1,1,10.57011623
105110,0.201497376,0.078307216,1,1,0,3.587483117
105111,1.211103399,-1.223120539,1,1,0,3.021739713
105112,-0.897609092,1.377897053,0,1,1,7.148364042
105113,-0.469884324,-0.650782238,1,0,0,1.400088759
105114,-0.804095155,-0.95660133,1,0,0,0.38928329
105115,0.197415832,1.211701857,0,0,0,5.00006086
105116,-0.461222441,0.331688108,0,0,1,6.362919873
105117,0.284367739,0.055087891,1,1,1,6.287808519
105118,0.817026724,0.982264717,0,1,1,8.42230061
105119,1.306260096,0.862232214,0,0,0,5.071197153
105120,1.804409257,-1.442938218,1,1,1,8.342792784
105121,-0.23557029,-0.674268117,0,1,1,4.658677349
105122,-0.828211268,0.411204498,1,0,0,2.413103063
105123,0.042387608,2.631544429,0,1,0,5.557711298
105124,-1.084684217,-2.061553877,0,1,1,2.500831079
105125,1.399570116,0.840245883,0,0,0,5.619086175
105126,-0.412380996,-0.531654401,0,1,0,1.641763897
105127,-0.780122067,0.782376584,0,0,1,6.934041098
105128,2.358372299,-0.032243264,1,1,1,14.381624
105129,-1.393363728,-0.708869673,0,1,1,5.372242727
105130,-1.286852276,-0.374002859,0,1,1,6.244281524
105131,-1.240563033,0.227824984,1,1,0,1.907587591
105132,1.185675815,-0.43270222,0,1,0,3.387160984
105133,-0.723311962,0.612843752,1,1,1,6.111320302
105134,-0.919988574,-1.127115912,0,1,1,4.02401027
105135,-0.43496319,0.108271166,0,1,1,5.034768434
105136,0.423620164,0.749280756,0,0,1,7.579512215
105137,0.631337095,1.503428761,0,1,0,3.770843184
105138,1.303975599,0.789618725,0,1,1,9.282542764
105139,1.462480079,-2.681851997,0,1,1,4.563814162
105140,-0.166549434,0.016470055,1,0,1,6.336850399
105141,-0.228832955,-0.128619302,0,0,0,2.737165408
105142,0.108943032,0.880998189,0,1,0,4.812834252
105143,0.831233105,0.950005113,0,0,1,8.48009986
105144,1.519298156,1.126445515,1,1,1,11.38212132
105145,-0.733191019,-0.605172,0,1,1,4.840174415
105146,-0.824553029,-0.328211594,1,1,0,1.647172122
105147,1.149822563,-0.557694651,0,0,0,3.932766439
105148,0.531206367,-1.054472461,0,1,1,5.346063723
105149,-0.233545239,-0.049306704,1,1,0,2.729853465
105150,1.847571508,-2.125805191,1,1,0,2.576374578
105151,0.614083797,1.316871383,0,0,1,7.876784458
105152,-0.909386947,-0.795066417,0,0,0,1.343108914
105153,-1.175138445,1.284315306,0,1,0,2.783426771
105154,-0.560360636,1.528658661,1,0,0,3.496291444
105155,1.170687256,0.596554285,0,1,1,7.833706734
105156,0.023069564,-0.762512003,1,1,0,2.558215125
105157,0.646819443,-0.42621651,0,0,1,6.824430971
105158,1.041946604,-0.732660933,1,0,1,7.604453956
105159,-0.995868192,0.505785923,1,1,0,1.837302268
105160,-0.799609811,-1.686480231,0,1,0,1.654246091
105161,-0.172070791,1.501807238,1,1,0,3.841120566
105162,0.538673539,0.691723842,1,1,1,6.962710385
105163,-0.047679547,-1.203229059,0,1,1,4.789281883
105164,2.184379417,1.247532599,1,0,1,13.51519826
105165,-0.582185028,1.656786916,1,0,0,4.220570323
105166,0.251010672,0.310494768,0,1,1,6.271256045
105167,0.049315222,-0.521793949,1,1,1,4.827092162
105168,0.189257745,-0.749392612,0,1,0,2.602918289
105169,-1.977546435,0.052537754,0,0,1,8.414823285
105170,-0.504212245,0.421792737,1,0,0,3.302881809
105171,-0.43021187,-0.114451225,0,1,1,5.402491406
105172,2.567235528,0.868606418,1,0,1,15.84829894
105173,1.539554772,-0.354934591,0,1,1,9.701486008
105174,0.028071816,-0.772888846,0,0,1,4.33287798
105175,0.620040696,-0.641071429,0,1,1,6.133877379
105176,1.332966619,2.48809647,0,0,1,9.969811288
105177,-0.496852017,0.112450576,0,1,0,2.395835846
105178,-0.118494815,1.01542558,1,1,1,6.37037107
105179,0.114474048,1.995935427,0,0,1,6.285247501
105180,0.167345866,-1.317889715,1,1,0,2.250026622
105181,0.260688197,-0.604232273,0,1,0,2.439922152
105182,-1.05420825,0.135149101,1,0,0,1.583655852
105183,0.567082771,0.255677825,1,1,0,4.062841623
105184,-1.373236544,-0.589966306,0,1,1,5.988476372
105185,0.395319251,-0.471470756,0,0,0,3.111834908
105186,1.633269281,0.378870756,1,0,0,5.293389756
105187,-1.820799773,0.016564675,0,0,1,7.640238923
105188,-0.69169341,0.094957397,1,1,0,1.437465979
105189,0.838434274,-1.887762311,1,0,0,1.233169297
105190,-1.117182464,-0.409157624,0,1,0,1.432244886
105191,0.504325309,1.42937786,0,0,0,5.119610614
105192,1.232111284,-1.327660549,0,1,0,2.903799775
105193,0.458824639,0.336472017,0,1,1,7.438217034
105194,-0.160195489,0.628312754,1,1,0,3.010733921
105195,-0.709324629,-0.315320434,0,1,0,1.705774236
105196,1.280331184,0.627383361,0,0,0,5.698428092
105197,-2.563816926,0.072203971,0,0,0,-1.07089888
105198,-1.029540833,1.672246351,0,1,0,3.008652983
105199,0.974950804,-0.270587749,0,0,1,7.524036738
105200,0.997447199,-0.578173219,1,0,0,3.312731077
105201,0.919949107,0.326448984,0,1,0,4.616105624
105202,0.744158911,-1.482877328,1,0,0,2.791633941
105203,0.33187538,-0.791498839,0,0,1,5.094303928
105204,-0.460627649,-0.30784518,0,0,0,1.98376958
105205,-0.286352402,-0.465240273,0,0,1,5.15542851
105206,0.065857756,0.22762917,1,1,0,2.77828699
105207,-0.783182734,-0.35280512,0,1,1,5.595733375
105208,0.162299388,1.355855165,1,0,0,4.371791068
105209,-0.486412221,1.140744204,1,1,1,6.30157115
105210,-1.112614039,-0.800502799,0,0,1,5.126905777
105211,0.341292572,0.548871363,0,1,1,6.23114324
105212,-0.936490301,-1.108630968,0,0,0,1.264867348
105213,1.920600791,0.163328674,1,1,1,12.00702134
105214,-0.786850454,0.550207546,0,1,1,6.207333985
105215,1.36535321,1.237781955,0,1,0,5.488889996
105216,-1.331032567,-0.683096753,0,1,0,0.917257029
105217,-0.781659576,0.287514688,0,0,0,2.844803419
105218,-0.043940723,-1.177671743,0,0,1,3.688229453
105219,-0.680053833,-0.623893823,0,1,0,2.34542672
105220,-1.37423348,1.276103782,0,1,0,2.602601638
105221,-0.186772944,-0.424284562,0,1,1,6.354659886
105222,1.390516805,-1.386491318,0,1,0,3.049147472
105223,0.54914415,1.467887207,0,1,0,4.248435587
105224,0.74386362,2.18300542,0,1,1,7.767074217
105225,-0.483645653,-0.340284086,0,1,1,5.156296188
105226,0.060175574,0.210687862,0,1,0,2.312802569
105227,-0.803737971,0.763670033,1,0,1,5.905076839
105228,-0.532172743,-0.572537634,0,0,1,5.024372052
105229,-1.445658932,1.496019028,0,1,1,7.66236217
105230,0.41043604,-0.325109527,0,0,0,2.980461435
105231,-1.433795687,1.462133589,0,1,0,3.524918032
105232,-0.42733901,-0.332353775,0,0,1,5.790730909
105233,0.041938901,1.104739224,1,1,0,3.914849909
105234,0.942857687,-0.17872091,0,0,0,3.20123236
105235,0.910879366,0.318389991,1,1,1,7.754497021
105236,-1.174508673,-0.728869164,0,0,0,0.726334146
105237,-0.087741983,-0.470464256,0,0,0,2.781982763
105238,0.075780783,-0.013560773,0,0,1,6.395221586
105239,3.012196706,-0.339621733,0,0,1,17.50230805
105240,0.882370132,-0.723891839,1,0,0,3.727859322
105241,0.297796569,-1.071031021,1,1,0,2.112879665
105242,0.679538588,-0.477384422,0,1,0,2.796243304
105243,-0.48111585,-0.179708159,1,1,1,5.745961085
105244,-0.827824331,2.186480064,0,0,0,4.451291304
105245,1.429506118,1.175802721,1,1,1,11.18570733
105246,1.612771409,-0.115073595,0,0,0,4.799970422
105247,1.447950395,-0.248817828,0,1,1,8.605286691
105248,-1.268784762,-2.721258968,0,0,1,2.107190236
105249,2.707784744,-0.365882394,1,1,1,14.73103536
105250,-0.51443225,-1.420078199,1,1,1,3.208649617
105251,1.498609443,-0.172506081,1,0,1,9.360456696
105252,0.558718295,0.145188362,1,1,1,7.040519617
105253,0.392015703,0.627905284,0,0,0,3.637402985
105254,0.240708551,0.197859299,0,1,1,6.521805181
105255,-0.193193787,0.121198274,1,1,1,5.654631038
105256,0.38253031,0.099764886,0,0,1,7.27711343
105257,-1.22801462,0.144147951,0,0,0,1.701462591
105258,0.955502095,-0.69613757,0,0,1,6.815224179
105259,-1.171321049,1.037916519,0,0,0,2.752822255
105260,-0.379321076,-1.350310075,0,1,0,1.931611696
105261,-0.416055984,-0.275094073,0,1,0,2.230634298
105262,-0.043492588,-0.882024699,0,1,0,2.317478736
105263,0.766843524,-0.31975571,1,1,0,3.100430635
105264,-0.667985456,0.512277065,0,0,1,7.323124526
105265,-1.28739104,1.247252814,0,0,1,6.714664454
105266,-0.724607826,0.195272753,0,1,0,2.613402073
105267,0.854004562,0.959991253,0,1,0,5.864965821
105268,-0.451458703,0.50438489,0,0,1,5.844473563
105269,0.218232103,-0.04279189,0,0,1,6.208625089
105270,0.714510591,1.714675923,1,1,0,5.468263281
105271,-0.983810046,-1.048092407,0,1,0,1.38760553
105272,0.189387782,0.765323476,0,1,1,6.968020601
105273,1.590455325,1.569984317,0,1,0,5.461414128
105274,0.065368632,0.54983851,0,1,0,3.803924244
105275,0.45732156,-1.322704366,0,0,1,4.889020852
105276,2.557038523,-0.16517697,0,1,1,14.28480626
105277,1.291622409,1.345647943,0,1,0,6.021995818
105278,0.031059757,0.235828093,0,0,0,2.519855385
105279,-1.436746155,2.250529947,0,0,0,4.101143896
105280,-0.414411944,1.362747062,1,1,1,6.283438857
105281,-1.538032398,-0.066504367,0,1,1,6.010965701
105282,0.163506564,-1.850188482,0,0,1,3.327126412
105283,-0.893897774,-2.366249276,1,1,1,1.846887924
105284,-0.07717443,0.282567186,0,1,0,2.86044987
105285,-0.903223895,-0.262018964,0,1,0,2.219648542
105286,-0.042663748,0.886511689,1,1,1,6.429803732
105287,0.37298592,1.202436498,0,1,1,8.129663609
105288,0.054696517,-0.286636441,0,0,1,6.314365759
105289,1.175714795,0.851411201,1,1,0,4.386779888
105290,-1.640441341,-0.728773666,1,1,1,6.441111369
105291,-1.637197924,0.457213529,1,1,1,7.429759323
105292,-0.432112691,1.925499408,0,1,0,4.451324648
105293,0.296029449,1.277733913,0,1,0,4.95924302
105294,0.567059097,-1.198875037,0,0,1,4.095060253
105295,1.135651872,1.314847032,0,1,1,9.95958829
105296,0.23116829,0.21062286,1,1,1,6.119275078
105297,0.726724497,-0.976051169,1,1,1,6.086799345
105298,1.116430058,1.399405709,1,0,1,8.62155749
105299,-0.137608801,0.777215297,1,1,0,4.692584661
105300,0.134844044,-0.352374463,1,1,1,6.325781585
105301,0.068363392,0.050702237,0,1,1,6.804022475
105302,-0.585283296,-1.289721142,0,0,1,3.432863474
105303,0.374592393,1.510271397,0,0,0,5.217508567
105304,-1.011352718,-0.255989924,1,1,0,1.921020694
105305,1.282274353,0.05366072,0,0,0,4.934070617
105306,1.163512343,0.782321949,1,1,1,9.796905311
105307,0.439450303,-0.78023801,0,1,0,1.840842732
105308,0.006746562,-0.589345404,0,0,1,5.838858441
105309,-0.595218414,0.219568899,0,0,0,2.164221948
105310,0.025712258,-1.230715174,1,1,0,0.794127208
105311,2.329487761,-0.125645555,1,1,1,13.5515488
105312,-0.522027751,-0.799916928,0,1,0,1.648951621
105313,0.998307014,0.208906694,1,0,1,8.305999953
105314,2.024562596,0.782387473,0,0,1,11.37020852
105315,-2.080304029,0.663471377,0,1,0,1.05489496
105316,-1.758461961,-1.166596061,0,1,1,5.48153536
105317,-0.971174309,0.683695738,1,1,0,1.522621796
105318,0.474976635,-1.408631796,0,1,1,4.637989582
105319,-0.316920189,1.361147366,0,0,0,4.279385169
105320,0.294119079,-0.787303934,0,0,1,4.786333487
105321,-0.542710348,0.469022915,0,1,0,2.983678817
105322,0.273973225,1.270065696,0,0,0,4.586514214
105323,0.229565314,-0.910485933,1,1,0,2.451071723
105324,1.052612155,0.797650052,1,1,1,8.896894702
105325,1.94785321,1.064998343,0,0,0,6.849065968
105326,-0.11412482,0.842430114,0,0,0,4.103557346
105327,-0.898608044,-0.199765925,0,1,0,2.297572441
105328,0.854058139,-0.228970613,0,1,0,3.421543787
105329,-0.235663151,-0.547817956,0,1,1,6.530906416
105330,-0.524556613,0.764876987,0,1,0,2.583480719
105331,-0.927213102,-1.087729583,0,1,1,5.523340416
105332,-0.965678027,1.387128957,0,0,1,6.174190833
105333,-0.430852679,0.374224147,0,1,0,4.172288269
105334,0.924776208,-0.365014865,0,0,1,6.66061136
105335,1.481515057,-0.573367338,0,0,1,9.018981684
105336,0.404675402,1.161683489,0,0,1,7.086604085
105337,2.234499465,0.736097454,1,1,1,13.37199474
105338,0.55339235,-0.618503402,1,0,1,6.341932104
105339,0.935536862,-0.099986565,0,1,0,3.540974338
105340,-0.125446158,-0.901316426,1,1,0,2.904891622
105341,0.119517525,0.267811408,0,0,0,2.244349569
105342,0.124393581,-1.787202429,0,0,0,0.893828777
105343,-0.871977523,0.445087003,0,0,0,2.21227811
105344,-0.87695451,0.660184762,0,1,1,7.353176599
105345,-2.209915925,1.540273379,1,1,0,3.369878653
105346,0.161472837,1.107417038,0,0,1,6.410337041
105347,1.368531001,0.637524515,1,1,1,10.3904622
105348,-2.945769899,0.755573183,0,0,0,0.713043776
105349,0.011898901,0.15019871,0,0,0,3.830738163
105350,0.345242514,-1.704530594,0,0,1,2.667443597
105351,-1.03467965,-2.979782682,1,1,0,-1.219241082
105352,-0.025240226,1.692482051,0,0,0,3.672797997
105353,-0.589335302,0.469807762,0,1,0,2.484714018
105354,0.90255853,-1.358217815,1,0,1,5.507460541
105355,0.263710218,0.797574757,0,1,1,6.913962063
105356,0.015354461,-0.61010727,0,0,1,5.039185185
105357,0.527765027,-0.965871502,0,0,0,2.005996786
105358,1.494605919,-0.082490922,0,0,1,10.73194218
105359,1.977024327,0.862053605,0,1,0,5.884988296
105360,-0.811953548,0.740214661,0,0,0,4.033579888
105361,-0.424191321,-0.686781864,0,1,1,5.343359726
105362,-0.373593426,0.287831314,0,1,0,2.450446806
105363,-1.774470429,0.563574047,1,1,0,1.737151134
105364,-0.698099917,1.664978924,0,0,0,3.440547562
105365,1.7373099,1.443658123,1,1,0,5.773827347
105366,1.229360854,-1.992275797,0,1,1,5.310413464
105367,2.246321162,0.376526567,1,0,0,5.285323621
105368,1.791396218,2.616782322,1,0,0,6.826510902
105369,0.318062705,-1.626446077,0,0,0,0.143253033
105370,-0.087329904,0.858403602,0,1,0,3.559400235
105371,-0.167003913,-0.835657422,0,1,1,4.306548346
105372,1.396400941,0.181463609,0,1,1,9.871377978
105373,-0.213893986,0.074257491,0,1,0,3.517632423
105374,0.0287337,0.95562239,0,1,1,6.1019132
105375,1.267918848,0.989629217,0,1,1,10.02240885
105376,-0.429706654,1.109056734,0,0,0,3.53401432
105377,-0.293031282,0.494749647,0,0,0,2.126770101
105378,0.293463699,-0.975104393,0,1,0,1.829710607
105379,0.312013478,0.303188983,1,1,1,7.213365328
105380,1.070560421,1.964402897,0,1,1,8.866071235
105381,2.414557081,-0.187741279,0,1,1,14.15931387
105382,-1.176372444,0.407401373,0,0,0,2.907091796
105383,-0.1453183,-0.131139229,0,1,0,1.764950437
105384,0.159777606,0.030020664,1,1,1,6.176262882
105385,-0.912613701,-0.56910884,0,1,1,5.839007269
105386,1.669517833,-0.186995436,1,1,1,9.809046942
105387,-0.123556099,2.154347758,1,0,0,4.846333523
105388,-0.134422895,0.042692457,0,0,1,6.072604262
105389,-1.061007433,1.631764757,0,0,0,3.40669202
105390,1.668112997,-1.225610426,0,1,0,2.704422026
105391,0.059845763,0.318702174,0,1,1,5.400192249
105392,-0.194453861,1.080208039,1,0,0,3.762007848
105393,-0.055462856,0.403798705,0,1,1,6.901788728
105394,0.493762833,0.164301411,0,1,1,7.46546516
105395,-1.811842992,-0.653529077,0,1,0,-0.628135906
105396,-0.917864069,0.264079178,1,0,0,2.464389153
105397,-0.102271632,-0.238973552,0,1,1,5.333027981
105398,0.214834796,0.004008145,1,1,0,3.421187836
105399,-1.203613546,-1.170669562,0,1,0,0.786252317
105400,1.177984343,0.152498057,0,0,1,9.424514874
105401,-0.023157751,0.817158016,1,1,1,6.1971063
105402,-0.114684194,0.151100621,0,1,0,1.994055341
105403,0.36428597,1.062049499,0,1,0,4.597332457
105404,1.399159128,-0.714452473,0,1,1,8.482675314
105405,1.239904732,-0.318765197,0,0,1,8.105233259
105406,0.735938014,-0.581953116,0,0,1,6.590827555
105407,-1.19383093,1.060056889,1,0,1,6.885263815
105408,1.896400423,-0.230465648,1,1,0,3.692245637
105409,1.284701528,-0.447815557,0,0,1,8.990926313
105410,0.396448136,0.095883451,0,0,1,5.860069827
105411,-0.083648509,-0.101686554,0,1,1,5.845197947
105412,-1.027834872,1.279559796,0,1,1,6.693008529
105413,-0.636173174,1.335408925,0,0,0,3.362743394
105414,-0.558329093,-0.486781657,0,0,0,2.452858752
105415,0.743362463,1.120856496,0,1,0,5.129397213
105416,1.451780839,-1.389233157,1,1,0,2.557946075
105417,-0.683776577,1.658309634,0,0,0,4.936174697
105418,-0.953458225,0.229080658,0,0,1,5.597898026
105419,-0.548390204,-0.590427598,0,1,0,2.120889439
105420,-2.491039342,0.826525368,1,1,1,10.18947479
105421,-1.464527313,0.074646884,0,1,0,1.529598732
105422,-1.110815631,0.526554037,1,0,1,5.786989527
105423,0.113948797,-1.888345113,0,1,0,1.280505582
105424,-0.957632232,-1.109344018,0,0,1,4.528428898
105425,0.1873611,-1.36067439,1,1,0,1.565860861
