id,X1,X2,X3,X4,Y0,Y1
122369,-1.134830521,-0.718080875,0,1,0.609382121,4.951707482
122370,0.939926573,1.075074375,0,0,5.347882626,9.128847575
122371,0.477085094,-0.735551227,0,0,2.656504667,5.632577248
122372,0.689311534,0.269158874,1,1,4.225320467,7.998070665
122373,0.176319647,0.082448531,0,0,3.250685105,5.97338252
122374,-0.250043996,0.150979596,0,1,2.34500646,6.337685276
122375,-0.525645002,0.659956611,0,0,3.033856303,6.281007672
122376,0.236462676,1.939334792,0,0,4.968232484,6.948385217
122377,-1.19381319,1.248530016,0,0,2.841131892,7.021205383
122378,-0.902616821,-0.577658796,0,1,1.364475514,4.728551167
122379,-0.100660273,1.561608101,0,1,4.046326469,6.978074336
122380,-0.875443875,1.044815641,0,0,3.577263585,6.482743241
122381,0.993288699,1.220721083,0,0,5.461971805,8.838144585
122382,-0.616098858,0.833997608,1,0,3.90118343,6.846453484
122383,0.026735374,0.482824047,0,1,2.96621804,6.109693637
122384,-0.420297729,-1.937904849,0,1,0.09965865,1.8883447
122385,0.201083019,0.794182459,1,1,3.386601141,6.263530862
122386,0.925317953,0.369608249,0,1,4.214153904,8.40714216
122387,-0.354854988,-0.747515642,1,1,2.223393721,4.033937847
122388,0.822794425,0.908862887,1,1,4.398365011,8.874892402
122389,-0.038884659,0.259100043,0,0,3.314690008,6.847842392
122390,0.18758805,-0.493483787,0,1,3.276796308,5.110526388
122391,0.885863523,1.464994401,0,0,4.543117059,7.757572519
122392,-1.666634429,0.526963578,0,1,1.967490367,7.083983231
122393,0.416326151,-0.161895597,0,0,3.304085529,6.358451847
122394,-0.978302845,1.745940541,1,1,4.66673502,7.369309854
122395,-0.177138364,1.743211705,0,1,5.020353856,5.303340999
122396,0.882728437,0.059074408,1,0,4.213662087,8.345457647
122397,-0.171441184,0.186429708,0,1,2.443186759,6.496581202
122398,0.53029464,0.182660948,0,1,3.518800963,6.947525057
122399,-0.406251612,1.099765993,0,1,3.151626254,6.00144317
122400,1.6640582,-0.021326874,0,1,3.725551458,10.67309652
122401,0.157749389,0.751375695,1,0,3.735631331,6.981114158
122402,-0.33873205,-2.095238065,0,0,0.298140754,2.138384205
122403,0.154596054,1.077919255,0,1,4.681919617,5.52463766
122404,-1.296134232,-2.160763417,1,1,-0.043170419,2.180213303
122405,0.596040934,-1.004898867,1,1,1.667206365,5.542400037
122406,-1.403704663,-1.181437334,0,1,0.419602586,3.830319778
122407,0.329912939,1.305877543,1,0,4.419928902,6.316246183
122408,-1.367546637,0.21055925,1,1,2.189754785,5.581502607
122409,0.295787641,0.209828933,1,1,3.795342429,7.23691798
122410,0.630428715,-0.024558445,0,0,4.172993676,8.085716246
122411,-1.430525204,0.236664154,0,0,1.187511924,6.769143574
122412,1.044105883,-0.260601775,0,1,4.466897611,8.136511149
122413,-0.826759874,0.806980094,1,0,2.785878606,6.194977036
122414,-0.534793138,-0.255965895,0,0,1.96414434,5.041661336
122415,0.833828494,0.574484232,0,0,3.902318326,7.500022793
122416,2.371879046,-0.393510865,0,0,5.617881469,13.30200055
122417,1.136376938,-0.868796048,1,1,3.040828416,6.617667139
122418,2.118692628,1.456851992,1,0,6.485812089,12.70695287
122419,0.770987633,-1.338148976,0,1,2.479639152,5.816387574
122420,0.543120166,-0.688315021,1,1,2.922458317,5.742173722
122421,0.737626045,0.172592484,1,1,3.988673886,7.829726572
122422,-0.16926624,1.95928715,0,1,4.585387263,6.521348359
122423,-0.826689182,-0.51068838,1,1,1.268307967,5.107109446
122424,0.741794632,-0.573854753,0,0,2.84283119,6.477208365
122425,-0.537203339,0.94060203,0,0,4.488355559,6.08043602
122426,0.926063387,1.960164777,0,1,6.221608991,7.152016706
122427,0.632692241,1.094059752,0,0,4.71377286,7.326557962
122428,0.051867185,-0.218520011,0,0,3.029892004,5.634895431
122429,0.194115769,-0.531480169,0,1,2.222256017,6.200793889
122430,1.166199383,-0.786781292,0,1,3.49604918,7.993982728
122431,0.806610119,2.081628366,1,1,4.690600906,8.108297207
122432,-0.064690267,1.294357737,1,0,4.833515853,6.321185753
122433,0.386848109,0.100402123,0,1,3.961938946,7.447732843
122434,0.856191143,0.688060022,0,0,4.476823851,8.402592386
122435,0.525236481,0.043651677,1,1,3.527225837,7.542155025
122436,-0.668185705,1.688117204,0,1,3.790788353,6.715504451
122437,0.308295316,0.861883806,0,0,3.56067021,6.621801343
122438,2.151836788,1.021135527,0,0,7.080396035,13.11216848
122439,-1.02175447,-1.087718687,0,0,1.8618237,4.810835993
122440,2.03514004,-1.648988861,0,0,3.635946028,9.303474578
122441,-0.707637821,0.69675916,1,0,2.550215447,6.142823636
122442,0.31843413,-1.45017604,0,0,2.055169722,5.031914479
122443,0.12621878,2.028121476,0,1,4.528993589,6.605409809
122444,-0.867403448,-1.549864216,0,1,1.111811062,2.744147546
122445,-0.642633531,0.127361232,0,0,2.199736372,6.358321446
122446,-0.402085166,1.030808087,0,0,3.809699284,5.898811595
122447,1.174806183,1.377455721,0,1,5.038535341,10.00452645
122448,0.960658692,-0.22998182,1,0,3.774010236,7.399318058
122449,-0.533513869,0.060923996,0,0,2.671345729,5.684629804
122450,1.041366668,-0.862829777,0,1,3.955357373,6.85706778
122451,0.328462482,1.038230214,1,0,4.327289316,6.929787351
122452,1.147063723,0.638254459,1,0,3.683259097,9.235417767
122453,-1.075765635,-0.228543187,0,1,0.398221624,5.677693017
122454,-0.081970715,-1.880483376,0,1,0.914580092,3.249030831
122455,-0.887376028,1.426780851,0,0,3.712337142,6.442458332
122456,-0.442844263,-1.481287529,0,1,0.789776915,3.181977939
122457,0.490470794,1.185708747,0,1,4.276521475,6.876030356
122458,-1.756440939,-0.178570269,0,0,1.257181809,7.03569725
122459,-0.876387178,-0.808092488,0,0,1.450018908,4.404264
122460,-0.975045712,0.242244555,0,1,2.422447282,6.449142165
122461,-0.089876944,1.390210757,1,0,4.784537767,6.415888254
122462,-1.046286488,1.507284544,1,1,4.112863247,7.07559537
122463,0.02938804,0.108839852,1,0,2.737925344,6.080747173
122464,-0.815611274,0.426454685,1,1,3.356396172,5.959912725
122465,1.385260083,-0.884463305,1,1,3.024675242,6.817699984
122466,1.128221226,-0.687854031,1,1,2.779266838,8.077075951
122467,-0.458280988,0.26307009,0,1,2.602525578,5.422616861
122468,-0.037749128,-0.102177798,1,1,3.210453286,5.848115822
122469,-0.014133506,2.02712233,0,1,5.257420357,6.629738602
122470,0.158314097,-1.089545143,0,0,2.489222816,5.188038634
122471,-1.220061718,-0.292399653,0,0,1.581227648,5.688268442
122472,1.896855216,2.571272522,0,0,6.776662017,12.23474444
122473,0.951168304,-1.222935376,0,0,2.512669956,6.082898062
122474,-0.925145436,-1.186985463,1,1,0.892369393,3.103516416
122475,-0.912040221,-2.394462262,0,1,0.286593748,1.762603136
122476,0.566948637,-0.618079272,0,1,2.339403114,5.299622143
122477,1.863086953,0.412192139,0,1,4.737673592,11.27744675
122478,0.726596566,-1.804924048,0,1,2.002044112,3.709947592
122479,-0.501366937,-1.216931401,0,0,1.27608897,3.31544612
122480,-1.642962445,0.580497722,0,1,1.507476874,6.810555542
122481,0.06414718,-1.547728431,0,1,1.54626811,2.896779703
122482,1.310206655,0.616855679,0,1,5.315770621,8.969487995
122483,-0.64066104,0.556422905,1,1,2.777182975,7.154566523
122484,0.160423923,-0.612065572,0,1,1.762767221,5.171737026
122485,-0.728496524,0.70705543,0,1,3.827894178,6.176652466
122486,0.323467844,-1.502018374,1,0,1.814891437,4.423605885
122487,0.764403554,-1.259615047,1,1,2.768015856,5.512972239
122488,-0.537974666,0.842827438,0,1,3.264013688,6.493951042
122489,-0.15808733,0.894803332,0,1,2.846198241,6.079713163
122490,1.912632328,-0.723938802,0,1,4.01050556,9.449663009
122491,0.615426521,0.874358725,0,1,4.970000794,7.449584597
122492,1.250426369,0.134459319,0,0,5.203408898,8.9186192
122493,-0.896068346,-1.533461305,0,0,0.582172247,3.834283782
122494,0.737952693,1.020213809,1,0,4.314321351,8.731260767
122495,0.991190548,0.662287748,0,1,5.211858492,8.141084353
122496,-1.040656379,0.953848543,0,1,1.536046902,6.103987782
122497,-1.910183622,0.778447836,1,0,1.579787852,7.368146842
122498,-1.057939197,-1.122270458,0,1,0.613697704,4.329773264
122499,-1.418637864,-1.859715148,0,1,-0.207659645,2.732106645
122500,0.913822193,-1.35383977,0,0,2.588380305,4.9244171
122501,0.318763503,1.511103874,1,0,4.757471808,6.728456095
122502,-1.136626777,0.642459906,0,1,2.682698783,6.533967008
122503,-1.127881745,-0.553565983,1,1,0.861826045,6.137748446
122504,-0.969522187,-0.733959948,1,0,1.216688586,4.52932195
122505,0.629162047,0.103471814,0,1,3.959891212,6.780118191
122506,-1.387259499,-1.297397295,1,1,0.55131698,4.338185318
122507,1.357915901,-1.594572883,1,0,2.079421973,7.075561917
122508,1.48008531,-0.789250589,1,1,3.249046656,8.256734378
122509,0.050384943,0.221777096,1,0,2.891274118,5.655944166
122510,-0.481395199,0.565538548,0,1,2.753736454,6.15357838
122511,-0.242366819,-0.876481547,0,0,1.521746188,3.746442892
122512,-0.794540108,-0.32622026,0,1,1.41965709,5.733306092
122513,1.59140148,0.017485881,1,0,4.396490434,9.761374932
122514,-0.612373201,-1.22775683,1,1,1.170747305,4.350970407
122515,-0.041426555,-0.541084201,0,0,2.059411324,5.107923078
122516,-2.203914168,0.516087327,0,1,1.512050994,8.942409634
122517,0.776313624,0.533140571,1,1,4.817479751,6.48037251
122518,1.832442144,0.411818528,1,1,5.624770315,10.89490684
122519,-0.303787068,0.557322513,0,0,2.95871664,6.260586015
122520,0.834667757,-0.084784944,0,1,2.676785087,7.102356514
122521,0.273744543,-0.106925877,1,0,3.95470524,6.519906705
122522,1.384150011,1.285787743,0,1,5.976463695,9.884920845
122523,-0.220262883,-0.774682848,1,0,1.869079208,4.39411208
122524,-0.08740857,-1.646845882,0,1,-0.079251502,3.558255885
122525,0.781685939,0.897817277,0,1,5.263365277,7.841914915
122526,-1.017544308,0.858068215,0,0,2.274410349,6.786580875
122527,-0.212896779,1.89449237,1,0,4.382702049,6.258571978
122528,2.3645253,-0.213899058,1,1,6.046549669,14.40655738
122529,-1.51196357,1.286724838,0,0,2.942237689,6.181042601
122530,1.78263236,0.7890876,0,1,6.016611714,11.13694257
122531,0.041242553,1.130962871,0,0,3.693817253,6.440926965
122532,-1.130234616,1.104991969,0,0,2.962091502,6.155488963
122533,-0.704881519,-0.188023949,0,0,2.637513093,4.724776755
122534,1.301542446,1.269217527,0,1,6.01509762,10.50664946
122535,-0.146075158,-0.63821343,0,1,1.720117536,5.597967647
122536,0.140254758,-0.886500768,1,1,2.236033369,4.972034279
122537,1.212727147,-0.669714206,0,0,3.015935675,8.164143631
122538,-1.009610478,0.876720544,0,1,2.955761497,5.946790503
122539,0.35805731,-0.603887275,0,0,2.938501266,6.084713117
122540,-0.538292753,-0.216040265,0,0,1.753668601,6.084924648
122541,-0.903554755,0.176035131,1,0,1.895492184,6.269082702
122542,-0.201370928,-1.640216464,1,0,1.021936619,2.855921944
122543,-0.416221175,1.427700702,0,1,3.740950071,5.925939988
122544,-0.929172128,-0.591487922,0,1,1.262903735,5.393257298
122545,-0.401074152,-0.107717983,1,1,3.439735895,5.985594816
122546,-1.381102819,-0.78494769,0,0,0.917554751,5.868754402
122547,-0.191972049,0.620097408,1,1,3.077893182,5.953340089
122548,0.504305123,0.244247641,0,0,3.96851597,7.951315374
122549,0.249274025,-0.970957325,0,0,2.157083939,5.271071653
122550,-1.918482098,-1.413783039,0,1,-0.616410191,5.889112386
122551,0.354181566,0.474074353,0,1,3.889730377,6.809375547
122552,-0.978946985,1.672835264,0,0,2.962749423,6.820502304
122553,1.638889439,-0.864003934,1,1,3.132099638,9.938300772
122554,0.092199818,1.075823466,0,0,4.972412614,6.364308374
122555,1.491269934,0.226978781,0,1,4.709399478,9.297330184
122556,-0.483486748,0.584294793,0,1,2.518825112,5.390308534
122557,0.510610541,1.723431627,0,1,4.188715222,6.45331906
122558,0.769609351,0.499324396,1,1,4.445887432,7.876481315
122559,-0.036262783,0.537685819,0,1,3.381913335,6.643165694
122560,-2.15826275,0.265755767,1,1,0.274584203,9.842465579
122561,0.645842156,-1.602144882,0,1,2.138754963,4.100024344
122562,-1.051898004,-1.882445067,1,1,0.172572884,2.375322665
122563,0.534989212,0.820342075,1,1,4.116517782,7.673175069
122564,-1.421039639,-0.303972185,0,1,1.762145525,6.597536602
122565,-1.000683284,0.551246594,0,1,3.002888612,6.369189062
122566,-0.968097422,-0.891622538,0,0,0.404311494,4.861236022
122567,0.41643501,2.326097952,0,1,5.03641264,7.713440914
122568,-0.814849145,-0.677619478,0,1,1.108974369,5.093301759
122569,-0.301142465,0.58570356,0,0,3.167543606,6.086843927
122570,0.187412364,-0.644915462,1,1,2.892860398,5.328323174
122571,-0.457809537,-0.552674226,0,0,2.18287395,4.319341075
122572,-1.099548389,0.998475874,1,1,2.670499092,6.277718394
122573,-0.370366233,0.514805602,0,1,2.779839591,6.534433422
122574,-0.620205444,0.106793397,0,1,2.569502126,5.63047556
122575,1.070293878,1.481576776,1,1,5.838060282,8.562713199
122576,0.966445167,-0.904665353,0,1,2.867709869,6.102525932
122577,-1.463615383,-0.027059831,0,1,2.52998554,7.570388143
122578,0.499716853,1.713601052,1,1,5.338465668,6.972274686
122579,-0.083220309,0.799166374,0,1,2.932243257,6.536044813
122580,0.284663318,-1.216632865,0,0,1.81882886,4.881388899
122581,0.647437652,-0.12855943,0,1,4.584007831,6.77359908
122582,0.868442176,-1.368782475,1,1,3.429258804,5.797489949
122583,0.820636862,-0.120398604,0,1,3.631029682,7.350739811
122584,-0.508827287,1.575350722,1,1,3.176947856,5.963136102
122585,0.824531771,0.804702141,1,0,4.425162697,7.819005092
122586,-0.135092312,-1.160557655,0,0,1.231200424,4.721301304
122587,-1.284816843,-0.326861955,1,1,2.129118071,5.733044009
122588,-1.390826944,-0.472846759,0,1,1.665228397,6.553618424
122589,-0.044234868,-0.349898309,0,0,3.68608762,4.982747062
122590,0.197710276,-2.292948635,1,0,1.544307473,2.370724077
122591,0.792121123,-0.119361438,0,1,3.34644898,7.353720033
122592,0.572508458,-0.369333979,0,0,3.250003716,6.23980505
122593,-0.142550714,-1.111486832,0,1,1.298446161,4.218921562
122594,0.24053683,-0.714061824,1,1,2.10226769,5.576474344
122595,0.252844638,0.861077623,0,1,3.83252532,8.115471356
122596,0.163126341,1.962036528,0,1,4.362547845,6.872095003
122597,0.421126783,-0.051421145,0,0,3.657197325,6.748494298
122598,0.201987393,0.173978151,0,1,3.807773241,6.701934646
122599,0.638073847,-0.586724901,1,1,3.175549715,6.276820476
122600,0.348569026,-0.925704861,1,1,2.330264329,6.187298459
122601,0.145194498,0.661059266,0,0,4.26879281,6.198077223
122602,0.880420889,-0.367921474,0,1,3.042942028,7.430345888
122603,1.20765018,-0.214610529,0,1,4.501087911,8.014439264
122604,-1.196367317,0.118865883,0,1,2.268257979,6.411875668
122605,0.73303496,-0.698609914,0,1,3.14917321,6.760894836
122606,-1.363923783,0.001168245,0,1,1.189829083,6.198369468
122607,-0.103206682,-0.787036977,0,1,2.453142098,4.681680621
122608,1.333620702,0.817370853,0,1,4.822457743,9.755595092
122609,1.006889844,-1.288175796,0,1,2.498065396,5.896028059
122610,-0.283361054,-0.483204073,0,1,2.349264005,6.061202279
122611,-0.375577195,1.021977031,0,1,4.112565755,6.461740534
122612,-0.56750519,-0.641691769,0,0,1.772193056,4.871593221
122613,1.032045798,1.798625069,0,1,5.335696723,8.645931798
122614,1.303713393,-0.90215661,0,1,3.543598746,8.180156426
122615,-2.037076476,-0.772719144,0,0,0.559526931,6.10527234
122616,-0.129461239,0.322318779,0,1,3.365161662,5.543500705
122617,-0.505242963,1.145945732,1,1,4.206039709,6.022113513
122618,0.576318198,0.012229688,0,1,3.478396646,6.878658239
122619,-1.413570535,1.159085391,0,1,2.466900011,7.596377914
122620,-0.044072024,-1.774985816,1,0,1.069602603,3.976430532
122621,1.227433041,1.895126519,1,0,6.648986387,9.150890354
122622,-0.224029939,-1.020212249,0,0,2.933828763,3.87009989
122623,1.11353251,1.431226368,0,1,5.589182461,9.039766604
122624,0.708663795,-2.068336575,0,1,2.092829548,3.5520513
122625,-0.64122143,-0.905293785,0,0,1.292845798,4.598866496
122626,0.565369342,1.472125718,0,0,4.510714917,7.465976489
122627,0.01132079,-0.154788945,0,0,2.322054692,5.165487367
122628,-1.479145977,-1.330695794,1,0,0.521782931,4.067222077
122629,0.004358517,1.432518846,0,1,5.314561132,5.959393672
122630,-0.492613717,-0.581063848,0,0,1.639747188,5.213645573
122631,-1.091536779,-1.273170594,0,0,0.502363302,4.930729324
122632,0.955086031,-0.253030805,0,1,4.082169653,7.362538359
122633,0.821210582,-1.841185811,0,1,1.70552348,5.06071108
122634,-0.358702745,1.504128674,0,1,3.791849827,6.835575616
122635,-1.162004961,-1.024868208,1,0,0.430727988,4.510372159
122636,-0.126812652,-0.00866453,0,1,2.401748585,6.118174644
122637,0.288198454,-0.118904933,0,0,3.37170222,6.202384162
122638,0.057706362,0.007953617,0,1,2.878522115,5.665640577
122639,-0.918402661,-0.445241436,0,0,1.924382212,5.86188246
122640,-1.341504814,0.187076505,0,1,2.008549666,7.099910454
122641,-0.886069228,0.539031181,0,0,2.987112847,5.925006929
122642,0.523505059,-2.104608404,0,1,1.019172285,2.490570324
122643,0.834642948,0.679722952,1,1,4.733833945,8.463060154
122644,0.107699547,-2.193048142,0,0,0.804073276,2.801634371
122645,-1.875154832,0.794940943,1,0,2.773082288,8.514934591
122646,-0.514104275,0.291403153,1,1,3.507902506,5.52006172
122647,-2.827964685,0.478010635,0,1,0.135839476,11.75157093
122648,-0.736536398,-0.76716275,0,1,1.63518738,5.677095768
122649,0.975267569,-0.36277239,1,0,4.11045154,7.336709965
122650,0.354360101,-0.855132332,0,1,2.440539179,5.195409735
122651,1.945883918,-0.81135713,0,1,3.983478432,9.998423715
122652,0.789458851,-0.528355757,1,1,3.652594112,6.403032166
122653,0.148222874,-0.200911493,1,0,3.10711152,6.332370688
122654,-0.259727256,-0.311930672,1,1,2.407794235,5.025510587
122655,-0.907823567,0.387913469,1,1,3.520228094,7.078867483
122656,0.222857907,-0.06438066,0,1,3.479261072,5.769950471
122657,1.317111463,0.829218022,0,0,5.165470968,10.46045774
122658,-0.703416276,0.123940675,0,0,2.139767456,6.21247266
122659,1.051125851,-0.127610526,0,0,3.486348812,8.113100507
122660,0.015521887,-0.402185633,0,0,3.205225308,4.645323373
122661,-0.47741222,0.868462831,1,1,3.025110172,6.072222725
122662,0.219680772,0.632297214,0,1,3.245182399,6.81280814
122663,0.160822745,-0.464742509,1,1,2.562205562,6.456947501
122664,-1.057474377,-0.344343645,0,1,1.331060215,5.393909936
122665,0.557318025,0.438744761,0,1,3.992748508,7.308499962
122666,-1.601962691,1.80427412,0,0,3.43941746,7.422786168
122667,-0.639402991,-0.090475941,0,1,2.301912192,5.919905587
122668,0.211822797,1.6675077,1,1,5.043062862,7.152651423
122669,-0.837759177,-0.812949117,1,1,1.610590187,5.700056227
122670,-0.986809846,0.223824267,0,1,2.923915551,5.772084992
122671,0.560246012,0.172630434,0,1,3.124635182,8.112550944
122672,1.847890335,-0.338710899,0,0,4.29443358,11.27883187
122673,0.212247394,-1.779904563,1,1,1.226598972,3.250358917
122674,-2.374022904,0.520986094,0,0,1.343685543,9.241712026
122675,0.523597151,-1.156339473,0,1,2.962684573,4.490268196
122676,-0.064474089,0.603434511,0,0,3.602498983,5.732836318
122677,-0.309947241,-0.819711959,0,0,2.236394547,4.76259218
122678,-0.073158219,1.993828785,1,1,4.868889104,6.232750334
122679,0.809184709,-0.439316987,0,0,3.654535507,8.073932843
122680,0.89504449,0.270432608,1,1,4.25940231,7.944893065
122681,0.076602915,0.337068774,1,1,4.43812923,6.478008422
122682,0.341856081,-1.313971317,0,1,2.436705582,4.804655352
122683,0.259708122,-0.348875886,0,0,3.118132896,6.302661738
122684,-0.048032706,-0.930518147,0,1,1.321680054,4.806946486
122685,0.389671813,0.20063175,0,1,4.244401471,5.913116771
122686,-0.028801674,0.26660854,1,1,3.147981349,6.771304773
122687,0.355233139,0.922638814,0,1,4.010971075,7.167404606
122688,-1.442430605,1.677083787,0,0,3.727922654,7.017521968
122689,0.066932617,-0.381556169,0,1,2.270440333,5.435720648
122690,0.893458417,-0.059508497,0,0,2.857618248,7.511136519
122691,1.661330951,0.206860347,1,1,4.359594899,10.37489721
122692,0.978831042,0.038817565,1,1,4.39453625,7.265751834
122693,-0.333245014,0.69663041,0,1,3.308166263,5.662958756
122694,1.501160108,1.217587604,0,1,5.673343303,10.00167441
122695,0.656824328,0.849338622,0,0,3.849369021,7.506742573
122696,1.028980434,1.034400455,0,0,4.833607375,8.060391145
122697,1.127796817,-1.964274087,0,0,2.645843935,4.471580549
122698,-0.679946306,0.787335408,0,1,2.609292118,6.220893825
122699,0.732800466,-1.995078584,0,0,1.051848611,2.500558188
122700,-0.254571592,-1.592876345,0,1,0.830300681,2.694173236
122701,-1.27643434,0.054507988,0,1,2.295335228,5.645647588
122702,-0.635039328,-0.490176178,0,1,1.975205167,5.195509791
122703,-0.433895614,0.24401058,0,1,2.808189354,5.993305929
122704,0.821709899,-0.949209922,0,0,3.005690777,6.121056569
122705,-0.173985792,0.293159276,0,0,2.142536608,6.111312991
122706,-0.299721876,0.735376652,1,1,2.990664318,6.160538694
122707,0.040957886,1.197850927,1,0,2.644934346,7.491948729
122708,-1.067120177,2.492505085,1,0,4.51049777,8.440320025
122709,-0.604801827,1.401635804,1,0,3.434307038,5.533099839
122710,1.141026841,1.687577637,0,0,6.647578043,10.65898913
122711,0.795933585,-0.700303556,0,1,2.295300047,6.398484722
122712,-2.961064295,-0.743272225,0,1,-1.048573982,11.38043366
122713,1.079453159,0.235824805,1,0,4.048912153,8.419860018
122714,-1.025614712,-1.216288206,0,1,0.945869421,3.26408217
122715,-1.165411965,-0.477567076,1,1,0.914901593,4.827356449
122716,-0.151707251,1.530529382,1,1,4.439968388,6.543589357
122717,0.285828326,-0.590315461,0,0,3.068844151,5.870775874
122718,0.378210126,-0.796183764,0,0,2.248660211,5.373877376
122719,1.501130351,-1.505032408,1,1,2.249165041,7.521082123
122720,0.588669865,-1.349874822,0,1,2.579559737,5.080081426
122721,-0.421660815,0.644299231,0,0,2.85259191,6.475342865
122722,0.444940624,-0.212247171,1,1,3.013748715,7.149207498
122723,0.097881442,-1.550751891,0,0,1.251739898,3.847048447
122724,-1.506355304,0.545485126,0,1,2.0754973,8.385029714
122725,1.781044956,0.832227124,0,1,4.489466639,11.25380134
122726,0.252960165,0.99888402,0,1,5.300759063,6.992639321
122727,0.142778331,0.904800921,1,0,4.577605819,5.612790131
122728,0.399442275,0.121126018,0,0,2.97020894,7.051683883
122729,-1.577156104,0.369224305,0,1,1.215051287,6.747177239
122730,0.359693539,0.768978859,1,1,4.416104488,7.250470768
122731,-0.125225855,0.328295169,0,0,3.327839414,6.494733741
122732,-0.506923554,1.570895111,0,0,4.102211603,6.186037809
122733,-0.50935606,-0.568961673,0,0,0.870100206,4.883914499
122734,0.047977194,-1.672765008,0,0,1.782136986,2.799682098
122735,-0.877079302,-1.611124627,0,1,0.410026859,2.968123993
122736,1.654449579,0.409613524,1,0,4.430937269,10.78427292
122737,-0.537408634,-0.975982218,0,1,0.918630793,3.660958015
122738,2.078145563,-1.619232915,0,1,3.372494559,10.32062957
122739,0.01500548,1.324008925,1,0,4.779616984,5.952149602
122740,-0.626807284,-0.99271973,0,1,1.627791622,3.946775972
122741,-1.316889881,0.834585373,0,1,2.310755115,6.997214783
122742,-0.711493111,-0.957888958,1,0,2.071870699,4.854740885
122743,-1.747857111,-0.658342616,0,1,0.950628485,6.479160836
122744,0.79433397,0.617809067,1,1,4.429304091,7.629912272
122745,-0.051150594,-0.578571179,0,0,2.285614252,5.834796042
122746,-0.718898509,-1.488660854,1,0,0.460044539,2.590280105
122747,0.36199028,0.108121499,0,1,4.502627445,5.485529868
122748,-0.094457778,0.300310953,1,0,3.609902168,6.238642749
122749,0.777138942,0.589859379,1,1,3.331422407,8.15123008
122750,-1.986713588,-0.339859023,1,1,0.305569946,7.941582385
122751,0.301224604,-0.064948604,1,0,3.016710179,6.040725159
122752,-0.606402967,-0.228661343,0,1,1.64213402,6.279837892
122753,1.776112154,1.330246875,0,1,5.736463379,10.67974841
122754,0.080380568,-0.394105284,0,1,3.38238649,5.450400192
122755,0.518708165,0.937208533,0,0,4.561764294,7.050684802
122756,0.352979106,-1.064159235,0,0,2.443754616,4.648831637
122757,0.052971025,0.16078537,0,1,2.552653021,6.236926606
122758,-1.095001421,0.151155997,1,0,3.075855927,5.553853299
122759,0.61913951,0.558608461,0,0,3.908527184,7.134151579
122760,1.338158248,-1.340014069,0,1,2.261138182,7.977984357
122761,0.250375375,-0.495614341,0,1,3.493512944,5.22798182
122762,0.862692945,1.020465776,0,1,4.420872007,7.439456146
122763,-1.337084634,-0.358362998,0,1,1.791854147,5.136716783
122764,-0.973820837,-0.096751413,1,1,2.37779227,5.847527384
122765,-0.053941832,1.306079034,0,1,4.776689057,6.183771573
122766,0.494630047,1.054152789,1,1,4.058035241,7.376428656
122767,0.959275657,-1.054684356,0,1,3.34915018,6.587763328
122768,0.051395264,0.951392284,0,0,3.331313315,6.426425404
122769,1.388102969,0.751830851,0,0,5.092469928,8.803791652
122770,-1.714332787,0.445251579,0,0,1.532831485,6.986053957
122771,-0.064451134,0.705784324,0,0,3.513847365,6.360288307
122772,-0.702263998,0.089143019,0,1,2.713254059,6.021132392
122773,-0.315254616,1.276792171,1,0,4.298626637,7.167200901
122774,0.615703325,-0.248609765,0,0,3.165842384,6.761128072
122775,-0.62198016,-0.424057978,0,1,2.014001108,5.169323444
122776,1.677309591,-0.196244476,0,1,4.943720076,10.33240699
122777,2.026776529,0.181402015,1,0,4.698617255,11.78867569
122778,-1.152292673,1.131057365,0,1,2.54896554,6.902579147
122779,-2.051752343,0.105170615,1,1,0.781886189,7.724047128
122780,2.33315465,1.688589726,0,0,7.08312644,14.41249777
122781,1.425992735,0.96070118,0,0,6.148678658,10.43301828
122782,1.208109347,-0.829983442,1,0,3.752239988,8.627701129
122783,0.805969538,0.383004,0,1,3.598980531,7.71400397
122784,1.370917161,1.663824118,0,1,6.411787224,9.658098622
122785,-0.451019139,-1.449790277,0,1,1.543260518,3.738824779
122786,0.04370139,1.507181484,0,1,4.495907069,6.43447698
122787,-1.429443797,-0.2221443,1,1,0.892499447,6.475854192
122788,-1.952541075,-0.666542648,0,1,-0.09857026,7.550111466
122789,0.37088306,-0.036990413,1,0,3.276088217,6.155528423
122790,-0.840725101,1.489331759,0,1,3.007399803,7.394913057
122791,-0.417038829,-1.905801262,1,0,0.121451395,2.497571193
122792,1.946527876,1.068591522,1,1,5.501470413,12.27931882
122793,0.312548046,-0.964677289,1,1,2.566650062,5.309054772
122794,-1.060273157,0.12548951,0,1,2.993312739,6.034150884
122795,0.151160663,-1.436432811,1,1,2.004075952,3.651727345
122796,-0.99782254,0.484846901,1,0,2.556889939,6.209186573
122797,-1.260396336,1.103121771,1,1,2.753631806,6.891697867
122798,-0.386120563,1.140849712,0,1,2.810954834,6.421231129
122799,-0.57137758,0.675584718,1,1,4.520193682,5.558753578
122800,0.244924889,1.69164496,1,0,5.097505267,7.232058563
122801,-0.650884256,2.079573298,1,1,4.763559855,6.43132967
122802,1.445296994,-0.668053583,1,1,3.044377466,8.22831634
122803,-0.581200948,0.362010438,0,1,3.041604859,6.842430089
122804,0.76314311,-0.970706458,1,0,2.780211226,5.418656899
122805,-1.224375467,-1.735098228,0,1,0.175524789,3.300843882
